Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Location,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4384.0,US-2015-122784,2015-07-20,2015-07-27,Standard Class,RA-19915,Russell Applegate,Consumer,"United States,Highland Park",Illinois,60035,Central,FUR-BO-10004690,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,384.944,4,0.3,4016
4385.0,US-2015-122784,2015-07-20,2015-07-27,Standard Class,RA-19915,Russell Applegate,Consumer,"United States,Highland Park",Illinois,60035,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,153.584,2,0.2,4456
4386.0,US-2015-122784,2015-07-20,2015-07-27,Standard Class,RA-19915,Russell Applegate,Consumer,"United States,Highland Park",Illinois,60035,Central,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",913.4300000000001,5,0.3,1382
,CA-2016-156811,2016-10-27,2016-11-02,Standard Class,BP-11095,Bart Pistole,Corporate,"United States,San Francisco",California,94122,West,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,43.92,4,0.0,4173
4388.0,CA-2016-156811,2016-10-27,2016-11-02,Standard Class,BP-11095,Bart Pistole,Corporate,"United States,San Francisco",California,94122,West,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",25.032,3,0.2,4230
4389.0,CA-2017-111556,2017-11-20,2017-11-22,First Class,CD-11920,Carlos Daly,Consumer,"United States,New York City",New York,10035,East,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,46.76,7,0.0,3867
4390.0,CA-2017-111556,2017-11-20,2017-11-22,First Class,CD-11920,Carlos Daly,Consumer,"United States,New York City",New York,10035,East,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",183.968,2,0.2,4914
4391.0,CA-2017-111556,2017-11-20,2017-11-22,First Class,CD-11920,Carlos Daly,Consumer,"United States,New York City",New York,10035,East,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,1259.97,3,0.0,1909
4392.0,CA-2017-111556,2017-11-20,2017-11-22,First Class,CD-11920,Carlos Daly,Consumer,"United States,New York City",New York,10035,East,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,68.97,3,0.0,3609
4393.0,CA-2016-108868,2016-09-08,2016-09-12,Standard Class,KB-16585,Ken Black,Corporate,"United States,Dallas",Texas,75081,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368,2,0.2,2647
4394.0,,2016-09-08,2016-09-12,Standard Class,KB-16585,Ken Black,Corporate,"United States,Dallas",Texas,75081,Central,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",59.96000000000001,5,0.2,3467
4395.0,CA-2014-142965,2014-07-20,2014-07-20,Same Day,SW-20245,Scot Wooten,Consumer,"United States,Springfield",Ohio,45503,East,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,25.984,1,0.2,1755
4396.0,CA-2014-142965,2014-07-20,2014-07-20,Same Day,SW-20245,Scot Wooten,Consumer,"United States,Springfield",Ohio,45503,East,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,27.36,3,0.7,1841
4397.0,CA-2016-148740,2016-11-15,2016-11-19,Standard Class,AH-10690,Anna Häberlin,Corporate,"United States,San Diego",California,92024,West,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,361.376,2,0.2,2140
4398.0,US-2014-138758,2014-07-07,2014-07-11,Standard Class,JL-15835,John Lee,Consumer,"United States,Philadelphia",Pennsylvania,19120,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",172.186,2,0.3,4887
4399.0,US-2014-138758,2014-07-07,2014-07-11,Standard Class,JL-15835,John Lee,Consumer,"United States,Philadelphia",Pennsylvania,19120,East,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",69.00800000000001,2,0.2,3010
4400.0,,,2016-03-17,Same Day,GZ-14470,Gary Zandusky,Consumer,"United States,Columbia",Maryland,21044,East,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",199.9,5,0.0,4196
4401.0,CA-2016-131737,2016-03-17,2016-03-17,Same Day,GZ-14470,Gary Zandusky,Consumer,"United States,Columbia",Maryland,21044,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.9499999999999,3,0.0,4552
4402.0,CA-2016-131737,2016-03-17,2016-03-17,Same Day,GZ-14470,Gary Zandusky,Consumer,"United States,Columbia",Maryland,21044,East,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,971.5,5,0.0,2216
4403.0,CA-2016-114538,2016-12-26,2016-12-27,First Class,RC-19825,Roy Collins,Consumer,"United States,Colorado Springs",Colorado,80906,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,11.328,2,0.2,2951
4404.0,,2014-09-02,2014-09-04,First Class,CL-12565,Clay Ludtke,Consumer,"United States,New York City",New York,10009,East,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,21.24,3,0.0,644
4405.0,CA-2015-164336,,2015-07-10,Standard Class,MW-18220,Mitch Webber,Consumer,"United States,Philadelphia",Pennsylvania,19140,East,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,34.8,3,0.2,552
4406.0,CA-2015-164336,2015-07-05,2015-07-10,Standard Class,MW-18220,Mitch Webber,Consumer,"United States,Philadelphia",Pennsylvania,19140,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,38.976,3,0.2,1421
4407.0,CA-2016-100041,2016-11-20,2016-11-25,Standard Class,BF-10975,Barbara Fisher,Corporate,"United States,Columbus",Indiana,47201,Central,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",9.08,2,0.0,698
4408.0,CA-2016-100041,2016-11-20,2016-11-25,Standard Class,BF-10975,Barbara Fisher,Corporate,"United States,Columbus",Indiana,47201,Central,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,314.55,3,0.0,3093
4409.0,,2016-11-20,2016-11-25,Standard Class,BF-10975,Barbara Fisher,Corporate,"United States,Columbus",Indiana,47201,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4.91,1,0.0,2453
4410.0,US-2014-154879,2014-05-06,2014-05-11,Standard Class,SN-20710,Steve Nguyen,Home Office,"United States,Los Angeles",California,90004,West,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,5.78,2,0.0,4328
4411.0,US-2014-154879,2014-05-06,2014-05-11,Standard Class,SN-20710,Steve Nguyen,Home Office,"United States,Los Angeles",California,90004,West,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,107.94,6,0.0,4679
4412.0,CA-2014-130624,2014-06-21,2014-06-24,First Class,TB-21280,Toby Braunhardt,Consumer,"United States,New York City",New York,10024,East,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",19.65,3,0.0,3208
4413.0,CA-2014-130624,2014-06-21,2014-06-24,First Class,TB-21280,Toby Braunhardt,Consumer,"United States,New York City",New York,10024,East,TEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter,617.97,3,0.0,4705
4414.0,CA-2014-130624,2014-06-21,2014-06-24,First Class,TB-21280,Toby Braunhardt,Consumer,"United States,New York City",New York,10024,East,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.7,3,0.0,995
4415.0,CA-2017-132339,,2017-08-23,Standard Class,JB-15400,Jennifer Braxton,Corporate,"United States,Lawrence",Massachusetts,1841,East,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,387.99,1,0.0,3326
4416.0,,2014-11-29,2014-12-06,Standard Class,AH-10210,Alan Hwang,Consumer,"United States,San Francisco",California,94122,West,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.92,2,0.2,4874
4417.0,CA-2014-153983,2014-11-29,2014-12-06,Standard Class,AH-10210,Alan Hwang,Consumer,"United States,San Francisco",California,94122,West,OFF-FA-10003495,Office Supplies,Fasteners,Staples,30.4,5,0.0,403
4418.0,CA-2017-112900,2017-04-09,2017-04-12,Second Class,KL-16645,Ken Lonsdale,Consumer,"United States,Detroit",Michigan,48205,Central,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,478.24,8,0.0,414
4419.0,CA-2014-160157,2014-12-20,2014-12-27,Standard Class,MH-17455,Mark Hamilton,Consumer,"United States,Hamilton",Ohio,45011,East,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,190.848,3,0.2,188
4420.0,CA-2014-139633,2014-12-17,2014-12-24,Standard Class,EC-14050,Erin Creighton,Consumer,"United States,Columbus",Ohio,43229,East,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,5.484000000000001,4,0.7,3624
4421.0,CA-2015-163090,,2015-11-21,Second Class,GH-14665,Greg Hansen,Consumer,"United States,Chicago",Illinois,60610,Central,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,40.92,70,0.2,2793
4422.0,CA-2014-117016,2014-03-04,2014-03-09,Standard Class,SC-20095,Sanjit Chand,Consumer,"United States,Margate",Florida,33063,South,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",15.552,3,0.2,2150
4423.0,CA-2017-159464,2017-05-18,2017-05-19,First Class,TB-21355,Todd Boyes,Corporate,"United States,Sandy Springs",Georgia,30328,South,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",17.24,2,0.0,1999
4424.0,CA-2017-159464,2017-05-18,2017-05-19,First Class,TB-21355,Todd Boyes,Corporate,"United States,Sandy Springs",Georgia,30328,South,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,302.94,3,0.0,2319
4425.0,CA-2017-159464,2017-05-18,2017-05-19,First Class,TB-21355,Todd Boyes,Corporate,"United States,Sandy Springs",Georgia,30328,South,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,34.75,5,0.0,1358
4426.0,CA-2017-159464,2017-05-18,2017-05-19,First Class,TB-21355,Todd Boyes,Corporate,"United States,Sandy Springs",Georgia,30328,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,113.94,6,0.0,1570
,CA-2017-159464,2017-05-18,2017-05-19,First Class,TB-21355,Todd Boyes,Corporate,"United States,Sandy Springs",Georgia,30328,South,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,55.98,2,0.0,4107
4428.0,US-2017-103226,2017-09-22,2017-09-28,Standard Class,DW-13195,David Wiener,Corporate,"United States,Albuquerque",New Mexico,87105,West,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,27.18,3,0.0,2349
4429.0,CA-2017-119452,2017-03-21,2017-03-27,Standard Class,CL-12565,Clay Ludtke,Consumer,"United States,Tulsa",Oklahoma,74133,Central,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1805.88,6,0.0,880
4430.0,CA-2017-147725,2017-09-14,2017-09-14,Same Day,LT-17110,Liz Thompson,Consumer,"United States,Orange",New Jersey,7050,East,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.94999999999999,3,0.0,3823
4431.0,CA-2016-168893,2016-11-03,2016-11-08,Second Class,AP-10915,Arthur Prichep,Consumer,"United States,Henderson",Kentucky,42420,South,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,20.0,4,0.0,619
4432.0,CA-2016-168893,2016-11-03,2016-11-08,Second Class,AP-10915,Arthur Prichep,Consumer,"United States,Henderson",Kentucky,42420,South,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98,3,0.0,3738
4433.0,CA-2016-168893,2016-11-03,2016-11-08,Second Class,AP-10915,Arthur Prichep,Consumer,"United States,Henderson",Kentucky,42420,South,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,24.1,5,0.0,727
4434.0,CA-2016-168893,2016-11-03,2016-11-08,Second Class,AP-10915,Arthur Prichep,Consumer,"United States,Henderson",Kentucky,42420,South,OFF-AR-10003772,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener,8.75,1,0.0,1551
4435.0,CA-2016-168893,2016-11-03,2016-11-08,Second Class,AP-10915,Arthur Prichep,Consumer,"United States,Henderson",Kentucky,42420,South,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,842.94,3,0.0,248
4436.0,CA-2016-163398,2016-05-03,2016-05-08,Standard Class,CB-12415,Christy Brittain,Consumer,"United States,Chicago",Illinois,60653,Central,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,2.181999999999999,1,0.8,4903
4437.0,CA-2016-163398,2016-05-03,2016-05-08,Standard Class,CB-12415,Christy Brittain,Consumer,"United States,Chicago",Illinois,60653,Central,OFF-AR-10003217,Office Supplies,Art,Newell 316,,7,0.2,2892
4438.0,CA-2016-163398,,2016-05-08,Standard Class,CB-12415,Christy Brittain,Consumer,"United States,Chicago",Illinois,60653,Central,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,26.40599999999999,3,0.8,1345
4439.0,CA-2016-162726,2016-12-27,2017-01-02,Standard Class,MT-17815,Meg Tillman,Consumer,"United States,Port Arthur",Texas,77642,Central,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,10.368,2,0.2,2357
4440.0,CA-2016-162726,2016-12-27,2017-01-02,Standard Class,MT-17815,Meg Tillman,Consumer,"United States,Port Arthur",Texas,77642,Central,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",23.68,4,0.2,2479
4441.0,US-2016-111290,2016-07-22,2016-07-26,Standard Class,DK-13375,Dennis Kane,Consumer,"United States,Westland",Michigan,48185,Central,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,109.95,1,0.0,3091
4442.0,US-2016-111290,2016-07-22,2016-07-26,Standard Class,DK-13375,Dennis Kane,Consumer,"United States,Westland",Michigan,48185,Central,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,965.8499999999999,5,0.0,2861
4443.0,US-2016-111290,,2016-07-26,Standard Class,DK-13375,Dennis Kane,Consumer,"United States,Westland",Michigan,48185,Central,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,29.2,5,0.0,3971
4444.0,US-2016-111290,2016-07-22,2016-07-26,Standard Class,DK-13375,Dennis Kane,Consumer,"United States,Westland",Michigan,48185,Central,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,32.40000000000001,5,0.0,566
4445.0,US-2014-147704,2014-11-16,2014-11-21,Standard Class,SR-20740,Steven Roelle,Home Office,"United States,Bloomington",Indiana,47401,Central,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",78.35,5,0.0,4991
4446.0,US-2014-147704,2014-11-16,2014-11-21,Standard Class,SR-20740,Steven Roelle,Home Office,"United States,Bloomington",Indiana,47401,Central,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,31.68,6,0.0,1135
4447.0,US-2014-147704,2014-11-16,2014-11-21,Standard Class,SR-20740,Steven Roelle,Home Office,"United States,Bloomington",Indiana,47401,Central,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,29.12,4,0.0,4784
4448.0,US-2014-147704,2014-11-16,2014-11-21,Standard Class,SR-20740,Steven Roelle,Home Office,"United States,Bloomington",Indiana,47401,Central,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",169.45,5,0.0,2710
4449.0,CA-2015-121965,2015-06-19,2015-06-23,Standard Class,LH-17155,Logan Haushalter,Consumer,"United States,Los Angeles",California,90032,West,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,12.56,2,0.0,2553
4450.0,CA-2015-121965,2015-06-19,2015-06-23,Standard Class,LH-17155,Logan Haushalter,Consumer,"United States,Los Angeles",California,90032,West,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,6.48,1,0.0,1933
4451.0,CA-2015-121965,2015-06-19,2015-06-23,Standard Class,LH-17155,Logan Haushalter,Consumer,"United States,Los Angeles",California,90032,West,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,186.69,3,0.0,3031
4452.0,CA-2016-147137,2016-07-04,2016-07-06,First Class,AA-10645,Anna Andreadi,Consumer,"United States,San Francisco",California,94109,West,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,5,0.0,1421
4453.0,CA-2016-147137,2016-07-04,2016-07-06,First Class,AA-10645,Anna Andreadi,Consumer,"United States,San Francisco",California,94109,West,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",43.96,2,0.0,2369
4454.0,CA-2016-147137,2016-07-04,2016-07-06,First Class,AA-10645,Anna Andreadi,Consumer,"United States,San Francisco",California,94109,West,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1279.165,5,0.15,2065
4455.0,CA-2016-147137,2016-07-04,2016-07-06,First Class,AA-10645,Anna Andreadi,Consumer,"United States,San Francisco",California,94109,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,27.92,4,0.0,489
4456.0,,2015-09-03,2015-09-08,Standard Class,AS-10630,Ann Steele,Home Office,"United States,San Francisco",California,94110,West,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,129.568,2,0.2,4377
4457.0,US-2015-146745,2015-09-03,2015-09-08,Standard Class,AS-10630,Ann Steele,Home Office,"United States,San Francisco",California,94110,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",6.368,2,0.2,2982
4458.0,CA-2017-115175,2017-08-07,2017-08-12,Standard Class,MC-17575,Matt Collins,Consumer,"United States,San Jose",California,95123,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,244.55,5,0.0,553
,CA-2017-105851,2017-03-13,2017-03-20,Standard Class,SE-20110,Sanjit Engle,Consumer,"United States,Denver",Colorado,80219,West,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,1332.496,2,0.2,2266
4460.0,US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,Darrin Sayre,Home Office,"United States,Aurora",Colorado,80013,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,32.776,1,0.2,1864
4461.0,US-2017-125717,,2017-10-01,First Class,DS-13030,Darrin Sayre,Home Office,"United States,Aurora",Colorado,80013,West,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2,0.2,3716
4462.0,US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,Darrin Sayre,Home Office,"United States,Aurora",Colorado,80013,West,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.38400000000001,2,0.2,2392
4463.0,US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,Darrin Sayre,Home Office,"United States,Aurora",Colorado,80013,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,76.77600000000001,4,0.7,324
4464.0,US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,Darrin Sayre,Home Office,"United States,Aurora",Colorado,80013,West,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,14.352,3,0.2,440
4465.0,US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,Darrin Sayre,Home Office,"United States,Aurora",Colorado,80013,West,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,209.792,2,0.2,2304
4466.0,CA-2015-163895,2015-08-07,2015-08-11,Standard Class,NS-18640,Noel Staavos,Corporate,"United States,Boise",Idaho,83704,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",3.304,1,0.2,2356
,CA-2017-168641,2017-11-24,2017-12-01,Standard Class,KA-16525,Kelly Andreada,Consumer,"United States,New York City",New York,10035,East,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",16.38,9,0.0,2477
4468.0,CA-2017-168641,2017-11-24,2017-12-01,Standard Class,KA-16525,Kelly Andreada,Consumer,"United States,New York City",New York,10035,East,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,167.96,2,0.0,2250
4469.0,CA-2017-168641,2017-11-24,2017-12-01,Standard Class,KA-16525,Kelly Andreada,Consumer,"United States,New York City",New York,10035,East,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,321.568,2,0.2,2004
4470.0,CA-2017-168641,2017-11-24,2017-12-01,Standard Class,KA-16525,Kelly Andreada,Consumer,"United States,New York City",New York,10035,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,12.96,2,0.0,159
4471.0,CA-2017-156895,2017-05-08,2017-05-12,Standard Class,DJ-13510,Don Jones,Corporate,"United States,Philadelphia",Pennsylvania,19140,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",128.058,3,0.3,2567
4472.0,CA-2017-121300,2017-09-29,2017-09-29,Same Day,MG-17680,Maureen Gastineau,Home Office,"United States,Mentor",Ohio,44060,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",63.686,1,0.3,4749
4473.0,CA-2017-121300,2017-09-29,2017-09-29,Same Day,MG-17680,Maureen Gastineau,Home Office,"United States,Mentor",Ohio,44060,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,239.976,3,0.2,2586
49970.0,CA-2017-121300,,2017-09-29,Same Day,MG-17680,Maureen Gastineau,Home Office,"United States,Mentor",Ohio,44060,East,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,344.22,2,0.4,2471
4475.0,CA-2017-121300,2017-09-29,2017-09-29,Same Day,MG-17680,Maureen Gastineau,Home Office,"United States,Mentor",Ohio,44060,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,15.552,3,0.2,3467
4476.0,CA-2017-121300,2017-09-29,2017-09-29,Same Day,MG-17680,Maureen Gastineau,Home Office,"United States,Mentor",Ohio,44060,East,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,21.248,4,0.2,3837
4477.0,CA-2017-121300,2017-09-29,2017-09-29,Same Day,MG-17680,Maureen Gastineau,Home Office,"United States,Mentor",Ohio,44060,East,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,8.448,2,0.2,4427
4478.0,CA-2017-130211,2017-10-22,2017-10-22,Same Day,BD-11620,Brian DeCherney,Consumer,"United States,Lawton",Oklahoma,73505,Central,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,333.09,3,0.0,397
4479.0,CA-2017-130211,2017-10-22,2017-10-22,Same Day,BD-11620,Brian DeCherney,Consumer,"United States,Lawton",Oklahoma,73505,Central,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,248.98,2,0.0,3784
4480.0,CA-2014-147235,2014-03-24,2014-03-28,Standard Class,CD-11920,Carlos Daly,Consumer,"United States,New York City",New York,10024,East,OFF-PA-10004948,Office Supplies,Paper,Xerox 190,24.9,5,0.0,1743
4481.0,CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,Xylona Preis,Consumer,"United States,Los Angeles",California,90049,West,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,15.26,7,0.0,311
4482.0,CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,Xylona Preis,Consumer,"United States,Los Angeles",California,90049,West,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,43.32,2,0.0,4628
4483.0,CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,Xylona Preis,Consumer,"United States,Los Angeles",California,90049,West,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",43.584,12,0.2,3562
4484.0,CA-2016-109365,,2016-11-08,Standard Class,XP-21865,Xylona Preis,Consumer,"United States,Los Angeles",California,90049,West,OFF-PA-10001725,Office Supplies,Paper,Xerox 1892,116.28,3,0.0,3049
4485.0,CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,Xylona Preis,Consumer,"United States,Los Angeles",California,90049,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,9.296,2,0.2,4293
4486.0,CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,Xylona Preis,Consumer,"United States,Los Angeles",California,496505,West,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,19.44,3,0.0,2893
,CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,Xylona Preis,Consumer,"United States,Los Angeles",California,90049,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,314.55,3,0.0,3722
4488.0,CA-2015-162621,2015-09-05,2015-09-11,Standard Class,CA-12055,Cathy Armstrong,Home Office,"United States,Houston",Texas,77036,Central,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",16.27,5,0.8,2362
4489.0,CA-2015-162621,2015-09-05,2015-09-11,Standard Class,CA-12055,Cathy Armstrong,Home Office,"United States,Houston",Texas,77036,Central,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,69.12,9,0.2,1481
4490.0,,2015-09-05,2015-09-11,Standard Class,CA-12055,Cathy Armstrong,Home Office,"United States,Houston",Texas,77036,Central,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",4.469999999999999,3,0.8,3968
4491.0,CA-2017-105921,2017-08-14,2017-08-21,Standard Class,JM-15250,Janet Martin,Consumer,"United States,Los Angeles",California,90032,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,418.2959999999999,3,0.2,3809
4492.0,CA-2014-150798,2014-12-01,2014-12-03,Second Class,JK-15730,Joe Kamberova,Consumer,"United States,Columbus",Ohio,43229,East,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,659.9879999999999,2,0.4,2452
